Group1,Group2
,0.008256827
,-0.075442076
,0.010193788
,0.028559394
,-0.049381588
,-0.004721656
,-0.007616253
,-0.004882613
,-0.01253794
,-0.01061448
,-0.033034092
,-0.04970494
,-0.016321497
,-0.016547739
,-0.007276127
,-0.012805685
,-0.017480275
,-0.017449262
,-0.016529873
,0.016017815
,0.008916133
,-0.015310374
,-0.016949766
,-0.01904002
,-0.020700032
,-0.031021586
,-0.015153657
,-0.022780373
,-0.004088619
,0.010766093
,-0.008504358
,-0.016314027
,-0.000127089
,-0.078634507
,-0.011924843
,-0.022452304
,0.039936651
,-0.025698313
,-0.015849768
,-0.010694654
,-0.001681483
,-0.039259128
,0.030660879
,-0.013530452
,-0.019785773
,-0.067281162
,-0.028678044
,-0.014235056
,0.009598522
,0.033986349
,0.049586991
,0.016446675
,0.013670089
,-0.061603386
,-0.024795995
,-0.001532364
,-0.003982664
,0.041551618
,-0.035512754
,-0.009301282
,-0.018432844
,-0.006927957
,-0.018630378
,0.025450766
,-0.012355474
,-0.017551574
,-0.052204565
,-0.025835194
,-0.065636679
,-0.001285561
,0.004624425
,0.040580878
,-0.015242262
,0.003890059
,-0.020430033
,-0.005125566
,-0.024567956
,0.025285366
,-0.011240887
,-0.018490487
,-0.051582313
,-0.02437108
,-0.033480558
,0.001473507
,0.001448889
,0.041253895
,-0.017985141
,-0.011138251
,-0.02235622
,-0.003069409
,-0.023771272
,0.025769235
,-0.015425266
,-0.017869849
,-0.057049424
,-0.024989702
,-0.035422353
,-0.033749638
,-0.033510507
,-0.031409998
,-0.038811618
,0.010042517
,-0.025361359
,-0.063893033
,0.009674549
,-0.027953328
,-0.009549022
,0.005653549
,-0.007653246
,0.003497437
,0.018281074
,0.03629705
,0.013988992
,0.029396908
,0.010818099
,-0.008009567
,-0.000153805
,0.004754569
,-0.023363217
,-0.013685553
,0.013257028
,0.002790484
,0.009891104
,0.008431541
,0.083114651
,0.093163056
,0.005762246
,-0.070704516
,0.007398291
,0.007868694
,0.064648739
,-0.02802742
,-0.034720838
,-0.008783146
,-0.082292392
,-0.022650291
,-0.013964961
,-0.021302684
,0.009693118
,0.00758509
,0.012590039
,-0.009328589
,-0.009366782
,0.027780049
,0.058568639
,0.028043432
,-0.070326689
,-0.002579942
,0.000810202
,0.07142088
,-0.025830662
,-0.002841483
,0.014714109
,-0.074154231
,-0.014767114
,-0.018698597
,0.069543729
,0.061747766
,0.02359996
,-0.069122294
,-0.008071388
,-0.012126816
,0.049013292
,-0.021707153
,-0.00695736
,0.018540504
,-0.066964998
,-0.022042756
,-0.011607979
,0.036644065
,0.064561528
,0.026856115
,-0.06994563
,-0.007038365
,0.001459202
,0.05693437
,-0.02621815
,-0.020257836
,0.004640792
,-0.077876963
,-0.015222062
,-0.017113702
,-0.032714533
,-0.021511693
,-0.008551725
,0.016933351
,0.002957159
,0.039856514
,-0.057480518
,-0.046493124
,0.052814324
,-0.007449044
,-0.007624234
,0.045990143
,0.025471228
,0.027716627
,0.006079235
,0.005160092
,-0.000758115
,-0.017889996
,-0.018872258
,-0.012888629
,-0.022612402
,-0.025724179
,-0.032221277
,0.004474791
,0.011236583
,-0.004687729
,-0.026958768
,-0.010058222
,-0.020474402
,0.011002045
,0.023666271
,0.023965933
,-0.006785906
,0.016431702
,-0.042526314
,-0.002165947
,-0.021156507
,0.02278167
,0.019011563
,-0.00043083
,-0.046072823
,-0.045114941
,-0.01747231
,0.054308961
,0.021895347
,0.034593536
,0.006486139
,0.008105332
,-0.041283689
,-0.005835157
,-0.000645427
,0.018053535
,0.024211313
,-0.01678526
,0.013735433
,-0.040056894
,-0.003642659
,-0.015614154
,0.008678722
,0.018778748
,-0.004470659
,-0.026566017
,-0.039442477
,-0.015793775
,0.00455332
,0.011682753
,0.025510265
,-0.009434979
,0.015158364
,-0.044399145
,0.001612405
,-0.01461664
,0.012476602
,0.019081193
,-0.004526787
,-0.037350694
,-0.036417337
,-0.008590161
,0.011410484
,0.021246705
,0.024647663
,-0.008542183
,0.009325164
,-0.045949382
,0.000806495
,-0.026068956
,0.011549343
,0.018158595
,-0.00265083
,-0.034077725
,-0.040469931
,-0.03026645
,-0.039704086
,-0.025105115
,-0.050180696
,-0.02796211
,0.005189292
,-0.0241159
,-0.044029281
,0.019497403
,-0.005638313
,-0.008436977
,0.017183635
,0.001398981
,0.004970068
,0.010342086
,0.011369942
,0.009489332
,0.023072757
,-0.006632843
,0.023178778
,0.004913426
,0.038904573
,-0.024745409
,0.004455964
,0.000372508
,-0.019395403
,0.005130928
,-0.004144988
,0.073252814
,0.110073639
,-0.021937107
,-0.037109363
,-0.043791386
,-0.032876504
,0.039651188
,0.008344259
,0.000447654
,0.026002375
,-0.013241359
,-0.046175817
,-0.012285639
,-0.021052143
,-0.047137672
,0.016115397
,0.011942877
,0.065001996
,0.039993852
,0.027532728
,-0.012209007
,0.012409556
,0.075601151
,-0.014092507
,-0.035960315
,-0.055100717
,-0.032174328
,0.045988035
,0.005705134
,-0.010178469
,0.016847655
,-0.01164679
,-0.040776801
,-0.004616634
,-0.03231068
,0.085877116
,0.088023726
,-0.017709371
,-0.035465902
,-0.055159656
,-0.021249302
,0.045232301
,0.012559847
,-0.001697558
,0.016107896
,-0.015826205
,-0.038591523
,-0.005419455
,-0.026374296
,0.033124163
,0.081193853
,-0.011662727
,-0.036084913
,-0.044904172
,-0.034403105
,0.033349186
,0.006985235
,-0.0042788
,0.02436355
,-0.015221552
,-0.040587011
,-0.008562438
,-0.02629729
,-0.021783209
,-0.005393803
,0.009784083
,0.008450952
,0.000694109
,0.031939647
,-0.03620728
,-0.027725539
,0.041621222
,0.015783219
,0.010048907
,0.027296615
,0.023024921
,0.02545958
,0.036754374
,0.025110189
,-0.003289757
,0.004023479
,-0.009916628
,-0.005783488
,-0.044665239
,-0.016142998
,-0.005466889
,0.011127109
,-0.012237385
,-0.007746133
,-0.008381002
,0.000521949
,-0.018289528
,0.023456912
,-0.006945141
,0.060601867
,-0.013923932
,0.00048015
,-0.040502166
,-0.022836231
,-0.016491365
,-0.008622265
,-0.04252283
,-0.019163109
,-0.031765274
,-0.022010429
,-0.005663918
,-0.000625881
,-0.007578226
,-0.01336623
,-0.015790006
,-0.008876823
,0.010632452
,0.004135114
,0.060841583
,-0.009849624
,-0.001327336
,-0.030340372
,-0.019106252
,0.00552057
,-0.009634318
,-0.038032196
,-0.015097972
,-0.023976941
,-0.016184744
,0.015570421
,0.003641648
,0.060243508
,0.002023719
,0.008421157
,-0.01984654
,-0.018297659
,0.006834141
,-0.011035053
,-0.033615979
,-0.017350133
,-0.02227587
,-0.007572354
,0.017110411
,0.004869349
,0.060816519
,-0.010580926
,0.002584992
,-0.026634933
,-0.018254483
,0.000993867
,-0.00013111
,-0.03762536
,-0.034182847
,-0.026036443
,-0.027133119
,-0.019166904
,-0.011896903
,-0.031547437
,-0.034171446
,-0.03670538
,-0.068532014
,-0.037093402
,-0.017077238
,-0.010726992
,0.00557768
,-0.00972156
,-0.026560563
,-0.035663824
,0.032844772
,0.046003303
,0.017785825
,0.020762517
,-0.032558554
,-0.009484881
,-0.046285579
,-0.045856024
,-0.018550881
,0.009912543
,0.008155532
,-0.012072969
,0.006718121
,0.001017064
,-0.054856327
,-0.006649446
,-0.048976579
,0.060022854
,0.051634955
,0.003599709
,0.040272515
,0.002954524
,0.040042295
,0.141619763
,-0.044652962
,-0.069441061
,-0.020858874
,-0.052134829
,-0.03000035
,0.061431021
,0.16267444
,0.203405607
,0.069009648
,0.077733744
,-0.015664549
,-0.015271615
,0.007929683
,-0.010969723
,0.06336497
,0.004464639
,0.001379574
,0.03231567
,-0.000538662
,0.027096646
,0.077069534
,-0.038581827
,-0.055459823
,-0.012628512
,-0.03730268
,-0.027040161
,0.010859899
,-0.017851936
,0.061469623
,0.007663733
,0.024585816
,0.044518666
,-3.38E-05
,0.019368789
,0.081241136
,-0.046383774
,-0.049201261
,-0.016279841
,-0.033885853
,-0.014444046
,0.012303809
,-0.019508462
,0.06278736
,0.045580926
,0.00662863
,0.020897881
,9.75E-05
,0.04406311
,0.12634313
,-0.054663276
,-0.052911596
,-0.01562805
,-0.03840064
,-0.024357872
,-0.070840385
,-0.03050569
,-0.069998587
,-0.054150058
,-0.05221978
,-0.074797483
,-0.110636099
,-0.019215469
,-0.045717592
,-0.003463076
,-0.012393635
,-0.023038008
,-0.028765407
,0.013854387
,0.024302609
,0.001917484
,0.012569468
,-0.016808064
,-0.014090254
,-0.015814906
,0.005841364
,-0.014631997
,0.003754184
,-0.003154446
,0.005249256
,-0.008430994
,0.00561655
,-0.031445951
,-0.017692219
,-0.014155286
,0.019893121
,0.002484892
,5.41E-05
,0.002839565
,0.077733928
,0.065839104
,-0.024401098
,-0.023653794
,-0.019292795
,-0.013849342
,-0.018993263
,-0.002048381
,0.031093348
,0.034896057
,0.011026952
,0.252844534
,-0.013676065
,-0.011811851
,-0.008829348
,-0.005289835
,-0.002408984
,0.021160608
,-0.006983255
,-0.001521789
,-0.009399218
,0.043623471
,0.061989721
,-0.009105754
,-0.021803266
,-0.014402834
,-0.011366258
,-0.014206352
,-0.01575362
,-0.004175971
,-0.004016623
,0.020829176
,-0.006747909
,0.005545399
,-0.009645274
,0.049366717
,0.049782533
,-0.010265088
,-0.019913057
,-0.01382803
,-0.01177837
,-0.013828873
,-0.008811393
,-0.002929531
,-0.003407387
,0.021048861
,-0.01188422
,0.000782484
,-0.010479554
,0.047468163
,0.063398534
,-0.017978959
,-0.020902049
,-0.014518143
,-0.012300903
,-0.014733192
,-0.011086662
,-0.011054597
,-0.020518192
,-0.028090475
,-0.016625475
,-0.030279113
,-0.057962599
,-0.028607646
,0.006369425
,-0.029956511
,0.004841126
,-0.00685452
,0.011454254
,-0.021219999
,0.017551584
,0.021273996
,0.001302102
,0.008696528
,-0.017663494
,-0.00978966
,-0.034619387
,-0.000820998
,-0.000219845
,0.020081692
,0.012156609
,0.004295167
,-0.000289874
,0.005799353
,-0.008049544
,0.006716626
,-0.02166335
,0.030472687
,-0.00514758
,0.000934177
,-0.023280894
,0.127044633
,0.087418118
,-0.040454063
,-0.036520714
,-0.032497557
,0.004224878
,-0.015671594
,0.002300326
,0.026699424
,0.024550702
,-0.001780773
,0.38997093
,-0.021013652
,0.009936546
,0.000530704
,0.010661912
,-0.005585785
,0.031874397
,-0.011837708
,-0.005815036
,-0.025917121
,0.073293835
,0.090413227
,-0.015964726
,-0.034039808
,-0.025028453
,0.004543647
,-0.012918116
,0.006612743
,0.018575846
,-0.006797318
,0.031594747
,-0.018609945
,0.005862955
,-0.020329017
,0.086618542
,0.062061388
,-0.017164266
,-0.030877049
,-0.023186844
,0.002871061
,-0.010589856
,0.002269246
,0.019769963
,-0.007046949
,0.031721279
,-0.020003211
,-0.000509787
,-0.03071391
,0.082796679
,0.089810558
,-0.02901523
,-0.032465617
,-0.025234219
,0.002661453
,-0.013408654
,-0.013717363
,-0.022503066
,-0.025228573
,-0.033898776
,-0.010133698
,-0.036652898
,-0.051877184
,-0.035096694
,0.00741339
,-0.026083144
,0.005659732
,0.003586803
,0.006449976
,-0.008452994
,0.003943516
,0.008063146
,-0.013040306
,0.010247178
,-0.012039341
,0.019269289
,-0.017499325
,-0.012771658
,-0.000463141
,-0.00708173
,0.024246235
,0.003727043
,0.014320658
,-0.009359476
,-0.016629885
,-0.006577012
,0.002901953
,0.094789818
,-0.028542409
,-0.017861188
,-0.030035001
,-0.005074614
,-0.006085439
,-0.010034074
,-0.015905473
,-0.012343332
,-0.015113601
,-0.013722125
,-0.022726287
,-0.021280783
,-0.003568343
,-0.008668512
,-0.011334291
,-0.008716155
,-0.013292872
,-0.007554828
,0.091773371
,-0.022487389
,-0.017374408
,-0.022242436
,-0.003404476
,0.009578945
,-0.00532543
,-0.014105405
,-0.011541896
,-0.01190338
,-0.014947541
,-0.0110617
,-0.004483764
,0.09354834
,-0.020734775
,-0.014771015
,-0.01804776
,-0.00340224
,0.012240143
,-0.004590145
,-0.01289893
,-0.011483053
,-0.011905656
,-0.00848689
,-0.007465387
,-0.003215792
,0.092652259
,-0.023548682
,-0.016925459
,-0.022202323
,-0.002702524
,0.005488161
,-0.006075983
,-0.013905939
,-0.006267882
,-0.012400913
,-0.018767729
,0.005554276
,-0.037518272
,-0.006337024
,-0.005572934
,0.003952436
,-0.045057052
,-0.012972809
,0.000351391
,-0.006324579
,-0.003231477
,-0.007282507
,0.006355136
,0.001491263
,0.0007228
,0.017931159
,-0.001385548
,0.015740753
,-0.024411131
,0.002651439
,-0.020811905
,0.003817755
,-0.025118418
,-0.006615384
,0.018713511
,-0.024095238
,-0.009872354
,-0.007851381
,0.061823454
,0.036005123
,0.048544856
,0.069394629
,-0.02976738
,0.001193465
,-0.098629035
,-0.013438731
,0.055915072
,-0.019839675
,-0.065650527
,0.039561751
,-0.056103551
,-0.031387556
,-0.029737582
,0.010096263
,-0.032303931
,-0.014783267
,-0.001297161
,-0.022539017
,-0.047524071
,0.015874033
,0.017188029
,0.002772902
,0.068261727
,-0.022417349
,-0.01314587
,-0.079344684
,-0.005704664
,0.042778348
,-0.009256907
,-0.060457168
,0.03930107
,-0.049871706
,-0.022216163
,0.064139989
,0.020315578
,0.010047158
,0.066738191
,-0.02319921
,0.003410486
,-0.06148101
,-0.006603788
,0.054726425
,-0.007672628
,-0.055854431
,0.052081767
,-0.048665064
,-0.020478467
,0.031047027
,0.02422324
,0.019004641
,0.067943325
,-0.02857404
,0.001127473
,-0.078114919
,-0.006246257
,0.039599214
,-0.021846794
,-0.060334985
,0.048907314
,-0.050474145
,-0.020386904
,0.000532345
,0.019339867
,-0.016984134
,-0.007570182
,-0.004888238
,-0.028141406
,-0.055500799
,-0.011286851
,0.011757869
,-0.004277041
,0.001248586
,0.001749768
,0.028598195
,0.008768668
,0.026380315
,0.019707107
,0.013823757
,0.007067364
,-0.003740356
,-0.01142001
,-0.023900726
,0.007866296
,-0.007109803
,0.003345765
,-0.00089652
,0.003169259
,0.014434637
,0.000879214
,0.012742933
,0.102977881
,0.015075026
,0.057906313
,0.001116438
,0.007361852
,-0.021105714
,-0.004199706
,0.005152557
,-0.005212831
,-0.016645861
,-0.009977904
,0.029742388
,-0.014287103
,-0.015183042
,-0.012015945
,-0.010886901
,-0.003421196
,-0.003822544
,-0.00822492
,0.021898158
,-0.001734302
,0.058713422
,-0.001682973
,0.052100373
,-0.000930708
,-0.002633774
,-0.012283929
,-0.000433403
,0.00754557
,-0.002290916
,-0.014791077
,-0.008152912
,0.025586979
,-0.012831919
,0.010666575
,0.190450402
,0.001409795
,0.058604724
,-0.005001249
,-0.003602724
,-0.00855913
,-0.00017393
,0.005865618
,-0.001518609
,-0.012640109
,-0.006783777
,0.014089609
,-0.011730016
,0.002445443
,0.260583181
,0.004374258
,0.054411842
,-0.003574852
,0.002543669
,-0.013778594
,-0.00126168
,0.005919721
,-0.005486334
,-0.014889729
,-0.007038764
,0.015992335
,-0.012850241
,-0.003840025
,-0.011763319
,-0.019793933
,-0.027043498
,-0.003402501
,-0.030301939
,-0.040984583
,-0.012473689
,-0.009943926
,-0.000466349
,0.011636574
,0.003054705
,0.01460876
,-0.001236046
,0.013287957
,0.025838094
,0.017836649
,0.021674012
,-0.006718408
,-0.001764223
,-0.060465007
,-0.014213537
,-0.006993202
,-0.003059454
,-0.016421418
,-0.016345777
,-0.004335206
,-0.010697511
,0.075154745
,0.129385295
,0.077039982
,0.030128136
,-0.037264937
,-0.004098049
,-0.064998342
,0.01740074
,-0.003633118
,-0.010628788
,-0.060486415
,-0.008340995
,-0.02196758
,-0.003924269
,0.008065286
,-0.031764139
,-0.011429232
,-0.009181792
,-0.012620683
,0.01535879
,0.082024178
,0.021646982
,0.02630884
,-0.030598694
,-0.005071501
,-0.045294103
,0.014978304
,0.003192304
,0.004494813
,-0.055735313
,-0.001796443
,-0.017594052
,0.05745824
,0.16802947
,0.025244732
,0.026232728
,-0.031250229
,-0.005556068
,-0.022922251
,0.019498603
,0.003780761
,0.004013109
,-0.052986907
,-0.014574579
,-0.015049392
,0.03411409
,0.205771635
,0.03724875
,0.026475589
,-0.035277525
,-0.011984135
,-0.043153465
,0.016653909
,-0.005189241
,-0.007198601
,-0.057292601
,-0.043335145
,-0.018907355
,-0.013473015
,-0.007589509
,-0.004894216
,0.000370607
,0.00740388
,-0.020894737
,-0.047341315
,-0.02009067
,-0.01609892
,0.02752729
,0.02589056
,-0.005535528
,0.007781795
,-0.002657259
,0.015137792
,0.001443774
,0.013275054
,-0.02244207
,0.029911788
,-0.015221852
,0.003524563
,-0.019213197
,0.016072519
,0.011336314
,0.009676562
,0.020799476
,-0.010206499
,-0.02845496
,0.013563599
,-0.014986907
,0.052541213
,-0.002882152
,-0.131481086
,-0.020251275
,-0.010516693
,0.009490262
,-0.027756301
,-0.025028319
,0.000707418
,-0.107476072
,0.100331799
,-0.051683609
,0.051688791
,-0.010902413
,-0.096703133
,-0.084315231
,-0.027596296
,-0.024917113
,0.095922333
,-0.00047414
,-0.016815217
,0.032970933
,-0.006055231
,-0.093796201
,-0.003920618
,-0.014858931
,0.015616287
,0.005969882
,-0.033801386
,-0.001161879
,-0.106688096
,0.083104358
,-0.039547562
,0.002436352
,-0.005954081
,0.020015671
,-0.005741219
,-0.069415739
,0.043321251
,-0.043869798
,0.014518611
,0.010080987
,-0.041605384
,0.004440162
,-0.111924007
,0.083938877
,-0.057204736
,0.004662422
,-0.013267596
,0.02253202
,-0.005983341
,-0.1025176
,0.002322177
,-0.013943103
,0.018156538
,-0.005282108
,-0.018598104
,0.004644022
,-0.110855082
,0.08495709
,-0.050194396
,0.064773283
,0.017058211
,0.017039208
,0.000359188
,0.015877479
,-0.038801214
,-0.002327043
,0.011235895
,0.026382146
,0.028106445
,-0.027265728
,0.01565216
,0.015717455
,0.007443131
,0.015137792
,0.001443774
,0.013275054
,-0.02244207
,0.029911788
,-0.015221852
,0.003524563
,-0.019213197
,0.016072519
,0.011336314
,0.009676562
,0.020799476
,-0.010206499
,-0.02845496
,0.013563599
,-0.014986907
,0.052541213
,-0.002882152
,-0.131481086
,-0.020251275
,-0.010516693
,0.009490262
,-0.027756301
,-0.025028319
,0.000707418
,-0.107476072
,0.100331799
,-0.051683609
,0.051688791
,-0.010902413
,-0.096703133
,-0.084315231
,-0.027596296
,-0.024917113
,0.095922333
,-0.00047414
,-0.016815217
,0.032970933
,-0.006055231
,-0.093796201
,-0.003920618
,-0.014858931
,0.015616287
,0.005969882
,-0.033801386
,-0.001161879
,-0.106688096
,0.083104358
,-0.039547562
,0.002436352
,-0.005954081
,0.020015671
,-0.005741219
,-0.069415739
,0.043321251
,-0.043869798
,0.014518611
,0.010080987
,-0.041605384
,0.004440162
,-0.111924007
,0.083938877
,-0.057204736
,0.004662422
,-0.013267596
,0.02253202
,-0.005983341
,-0.1025176
,0.002322177
,-0.013943103
,0.018156538
,-0.005282108
,-0.018598104
,0.004644022
,-0.110855082
,0.08495709
,-0.050194396
,0.064773283
,0.017058211
,0.017039208
,0.000359188
,0.015877479
,-0.038801214
,-0.002327043
,0.011235895
,0.026382146
,0.028106445
,-0.027265728
,0.01565216
,0.015717455
,0.007443131
,-0.012379425
,-0.004960108
,-0.010787591
,0.021136716
,-0.027558028
,0.01645107
,-0.005083911
,0.021235851
,-0.018308504
,-0.011185012
,-0.005538545
,-0.021077161
,0.01114208
,0.029783103
,-0.012491022
,0.015080143
,-0.053522884
,-0.00077972
,0.141207911
,0.022907974
,0.009436648
,-0.010136193
,0.028634178
,0.025417351
,-0.000684151
,0.113654008
,-0.107445096
,0.055927252
,-0.05651072
,0.011928769
,0.102531862
,0.089433733
,0.029581153
,0.027856459
,-0.10313535
,0.00030237
,0.017116852
,-0.035732834
,0.00253618
,0.100815496
,0.004480024
,0.014707482
,-0.016680084
,-0.008235683
,0.035705114
,0.000846897
,0.113129648
,-0.088753781
,0.042824438
,-0.00083629
,0.00509262
,-0.021250956
,0.002224417
,0.074472673
,-0.045462083
,0.046240144
,-0.015527522
,-0.012588794
,0.044108741
,-0.005135493
,0.118636935
,-0.089562951
,0.061877709
,-0.004425311
,0.013102993
,-0.023642769
,0.002462217
,0.110202294
,-0.000581658
,0.013812813
,-0.0194759
,0.00379578
,0.018643953
,-0.005327647
,0.117460534
,-0.090651782
,0.054329457
,-0.071092448
,-0.017981146
,-0.019644793
,0.00558943
,-0.01679655
,0.040755761
,0.000339358
,-0.010790154
,-0.030599776
,-0.028084587
,0.033096428
,-0.016472995
,-0.013729261
,-0.012641876
,-0.012379425
,-0.004960108
,-0.010787591
,0.021136716
,-0.027558028
,0.01645107
,-0.005083911
,0.021235851
,-0.018308504
,-0.011185012
,-0.005538545
,-0.021077161
,0.01114208
,0.029783103
,-0.012491022
,0.015080143
,-0.053522884
,-0.00077972
,0.141207911
,0.022907974
,0.009436648
,-0.010136193
,0.028634178
,0.025417351
,-0.000684151
,0.113654008
,-0.107445096
,0.055927252
,-0.05651072
,0.011928769
,0.102531862
,0.089433733
,0.029581153
,0.027856459
,-0.10313535
,0.00030237
,0.017116852
,-0.035732834
,0.00253618
,0.100815496
,0.004480024
,0.014707482
,-0.016680084
,-0.008235683
,0.035705114
,0.000846897
,0.113129648
,-0.088753781
,0.042824438
,-0.00083629
,0.00509262
,-0.021250956
,0.002224417
,0.074472673
,-0.045462083
,0.046240144
,-0.015527522
,-0.012588794
,0.044108741
,-0.005135493
,0.118636935
,-0.089562951
,0.061877709
,-0.004425311
,0.013102993
,-0.023642769
,0.002462217
,0.110202294
,-0.000581658
,0.013812813
,-0.0194759
,0.00379578
,0.018643953
,-0.005327647
,0.117460534
,-0.090651782
,0.054329457
,-0.071092448
,-0.017981146
,-0.019644793
,0.00558943
,-0.01679655
,0.040755761
,0.000339358
,-0.010790154
,-0.030599776
,-0.028084587
,0.033096428
,-0.016472995
,-0.013729261
,-0.012641876
